Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,SoTA,PKA,PKsv,PKm,Cmp_Total,Att_Total,TotDist,PrgDist,TI,CK,SCA,GCA,Tkl_Defensive,TklW_Defensive,Blocks_Defensive,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Dribbles_Succ,Dribles_Att,Rec,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Season,Team
2019-02-24,14:05,Premier League,Matchweek 27,Sun,Away,L,0,2,Arsenal,0.8,2.1,38.0,59877,Pierre Højbjerg,3-5-1-1,Graham Scott,Match Report,,10.0,4.0,17.0,0.0,0,0,4.0,0,0,0,276.0,403.0,4546.0,1595.0,32.0,4.0,17.0,0.0,16.0,11.0,21.0,535.0,66.0,122.0,265.0,151.0,5.0,12.0,272.0,0,0,0,14.0,7.0,1.0,0.0,0.0,0,2018,Southampton
2019-02-27,19:45,Premier League,Matchweek 28,Wed,Home,W,2,0,Fulham,1.3,0.8,41.0,27597,Pierre Højbjerg,3-4-3,Anthony Taylor,Match Report,,14.0,4.0,18.7,1.0,0,0,4.0,0,0,0,310.0,418.0,5374.0,2119.0,14.0,7.0,25.0,3.0,22.0,15.0,22.0,559.0,42.0,128.0,271.0,165.0,6.0,11.0,302.0,0,0,0,15.0,13.0,2.0,0.0,0.0,0,2018,Southampton
2019-03-02,15:00,Premier League,Matchweek 29,Sat,Away,L,2,3,Manchester Utd,0.4,2.2,36.0,74459,Pierre Højbjerg,3-4-3,Stuart Attwell,Match Report,,9.0,3.0,20.1,1.0,0,0,6.0,0,1,0,205.0,323.0,3622.0,1501.0,22.0,7.0,17.0,4.0,20.0,11.0,12.0,441.0,59.0,145.0,168.0,133.0,6.0,8.0,200.0,1,0,0,10.0,7.0,0.0,0.0,1.0,0,2018,Southampton
2019-03-09,15:00,Premier League,Matchweek 30,Sat,Home,W,2,1,Tottenham,2.1,1.3,37.0,31890,Pierre Højbjerg,3-4-3,Kevin Friend,Match Report,,12.0,4.0,16.9,1.0,0,0,5.0,0,0,0,224.0,332.0,4025.0,1816.0,20.0,1.0,19.0,4.0,15.0,8.0,12.0,476.0,75.0,171.0,178.0,129.0,8.0,13.0,221.0,4,0,0,16.0,9.0,2.0,0.0,0.0,0,2018,Southampton
2019-03-30,15:00,Premier League,Matchweek 32,Sat,Away,W,1,0,Brighton,0.7,0.7,40.0,30636,Pierre Højbjerg,4-2-2-2,Michael Oliver,Match Report,,8.0,2.0,15.9,0.0,0,0,1.0,0,0,0,238.0,385.0,3956.0,1630.0,23.0,5.0,14.0,2.0,9.0,3.0,15.0,512.0,58.0,151.0,248.0,122.0,7.0,15.0,237.0,2,0,0,10.0,8.0,0.0,0.0,0.0,0,2018,Southampton
2019-04-05,20:00,Premier League,Matchweek 33,Fri,Home,L,1,3,Liverpool,0.9,1.9,33.0,31797,Pierre Højbjerg,3-4-3,Paul Tierney,Match Report,,11.0,1.0,18.6,0.0,0,0,5.0,0,0,0,191.0,313.0,3701.0,1766.0,18.0,7.0,20.0,2.0,16.0,8.0,14.0,437.0,69.0,159.0,171.0,112.0,5.0,8.0,191.0,2,0,0,8.0,7.0,3.0,0.0,0.0,0,2018,Southampton
2019-04-13,15:00,Premier League,Matchweek 34,Sat,Home,W,3,1,Wolves,2.9,0.8,31.0,31708,Pierre Højbjerg,3-4-3,Jonathan Moss,Match Report,,12.0,6.0,13.6,0.0,0,0,2.0,0,0,0,191.0,306.0,3356.0,1550.0,19.0,4.0,16.0,6.0,23.0,13.0,20.0,449.0,59.0,150.0,224.0,79.0,11.0,14.0,188.0,1,0,0,13.0,8.0,0.0,0.0,0.0,0,2018,Southampton
2019-04-20,17:30,Premier League,Matchweek 35,Sat,Away,L,1,3,Newcastle Utd,1.2,1.4,56.0,52191,Pierre Højbjerg,3-4-3,Anthony Taylor,Match Report,,15.0,3.0,18.1,1.0,0,0,5.0,0,0,0,346.0,470.0,5745.0,2129.0,26.0,11.0,27.0,2.0,14.0,9.0,14.0,596.0,44.0,128.0,327.0,144.0,10.0,14.0,343.0,2,0,0,11.0,5.0,2.0,0.0,0.0,0,2018,Southampton
2019-04-23,19:45,Premier League,Matchweek 31,Tue,Away,D,1,1,Watford,2.0,1.3,38.0,19170,Pierre Højbjerg,3-4-3,Mike Dean,Match Report,,8.0,4.0,11.5,1.0,0,0,4.0,0,0,0,259.0,394.0,4765.0,2030.0,18.0,4.0,12.0,1.0,21.0,11.0,13.0,527.0,62.0,181.0,233.0,120.0,9.0,12.0,259.0,2,0,0,14.0,10.0,5.0,0.0,0.0,0,2018,Southampton
2019-04-27,15:00,Premier League,Matchweek 36,Sat,Home,D,3,3,Bournemouth,2.5,2.3,44.0,31310,Pierre Højbjerg,4-3-3,Graham Scott,Match Report,,22.0,7.0,19.7,1.0,0,0,5.0,0,0,0,280.0,398.0,5042.0,2110.0,20.0,9.0,35.0,6.0,25.0,16.0,8.0,546.0,38.0,95.0,287.0,169.0,10.0,15.0,276.0,2,0,0,8.0,9.0,0.0,0.0,0.0,0,2018,Southampton
2019-05-04,15:00,Premier League,Matchweek 37,Sat,Away,L,0,3,West Ham,0.5,1.9,44.0,59961,Pierre Højbjerg,4-4-2,Stuart Attwell,Match Report,,11.0,1.0,19.5,0.0,0,0,6.0,0,0,0,318.0,435.0,5503.0,2185.0,24.0,7.0,19.0,0.0,14.0,12.0,16.0,542.0,46.0,122.0,288.0,141.0,8.0,17.0,314.0,1,0,0,11.0,2.0,1.0,0.0,0.0,0,2018,Southampton
2019-05-12,15:00,Premier League,Matchweek 38,Sun,Home,D,1,1,Huddersfield,0.6,0.7,53.0,30367,Pierre Højbjerg,4-4-2,Lee Probert,Match Report,,10.0,3.0,21.3,0.0,0,0,3.0,0,0,0,357.0,498.0,6139.0,2442.0,31.0,4.0,16.0,2.0,12.0,8.0,15.0,614.0,45.0,139.0,333.0,146.0,13.0,23.0,348.0,0,0,0,8.0,6.0,1.0,0.0,0.0,0,2018,Southampton
2018-08-11,15:00,Premier League,Matchweek 1,Sat,Away,L,0,2,Watford,0.3,1.2,47.0,20051,Bruno,4-4-1-1,Jonathan Moss,Match Report,,6.0,0.0,18.1,1.0,0,0,5.0,0,0,0,317.0,426.0,6221.0,2462.0,19.0,2.0,11.0,0.0,16.0,11.0,14.0,534.0,71.0,220.0,238.0,79.0,6.0,8.0,311.0,2,0,0,16.0,10.0,3.0,0.0,0.0,0,2018,Brighton and Hove Albion
2018-08-19,16:00,Premier League,Matchweek 2,Sun,Home,W,3,2,Manchester Utd,1.7,1.4,34.0,30592,Lewis Dunk,4-4-1-1,Kevin Friend,Match Report,,5.0,2.0,18.1,1.0,1,1,3.0,1,0,0,206.0,322.0,3946.0,1809.0,23.0,3.0,10.0,5.0,28.0,13.0,9.0,425.0,43.0,140.0,210.0,83.0,3.0,6.0,204.0,1,0,0,16.0,13.0,2.0,1.0,1.0,0,2018,Brighton and Hove Albion
2018-08-25,17:30,Premier League,Matchweek 3,Sat,Away,L,0,1,Liverpool,0.6,1.6,31.0,53294,Dale Stephens,4-5-1,Chris Kavanagh,Match Report,,6.0,2.0,16.9,1.0,0,0,7.0,0,0,0,254.0,359.0,4082.0,1593.0,17.0,5.0,11.0,0.0,21.0,9.0,13.0,491.0,75.0,222.0,202.0,75.0,7.0,14.0,251.0,1,0,0,14.0,7.0,3.0,0.0,0.0,0,2018,Brighton and Hove Albion
2018-09-01,15:00,Premier League,Matchweek 4,Sat,Home,D,2,2,Fulham,2.8,1.6,42.0,30526,Lewis Dunk,4-4-1-1,Lee Probert,Match Report,,13.0,3.0,18.0,0.0,1,2,5.0,0,0,0,310.0,426.0,5841.0,2051.0,23.0,7.0,26.0,3.0,17.0,12.0,9.0,520.0,45.0,131.0,240.0,157.0,7.0,16.0,307.0,3,0,0,12.0,11.0,2.0,1.0,0.0,0,2018,Brighton and Hove Albion
2018-09-17,20:00,Premier League,Matchweek 5,Mon,Away,D,2,2,Southampton,1.4,2.0,49.0,28811,Lewis Dunk,4-1-4-1,Anthony Taylor,Match Report,,11.0,3.0,18.2,0.0,1,1,4.0,1,0,0,368.0,488.0,6658.0,2592.0,24.0,4.0,24.0,4.0,14.0,9.0,8.0,596.0,58.0,195.0,285.0,119.0,4.0,11.0,361.0,3,0,0,13.0,9.0,2.0,1.0,1.0,0,2018,Brighton and Hove Albion
2018-09-22,17:30,Premier League,Matchweek 6,Sat,Home,L,1,2,Tottenham,0.8,1.9,30.0,30531,Lewis Dunk,4-1-4-1,Chris Kavanagh,Match Report,,8.0,4.0,17.8,0.0,0,0,7.0,1,0,0,209.0,297.0,4365.0,2330.0,24.0,5.0,15.0,1.0,13.0,8.0,7.0,392.0,62.0,157.0,163.0,76.0,6.0,12.0,209.0,2,0,0,15.0,9.0,2.0,0.0,1.0,0,2018,Brighton and Hove Albion
2018-09-29,15:00,Premier League,Matchweek 7,Sat,Away,L,0,2,Manchester City,0.2,2.7,21.0,54152,Lewis Dunk,4-1-4-1,Lee Mason,Match Report,,4.0,1.0,11.4,0.0,0,0,8.0,0,0,0,153.0,236.0,3038.0,1523.0,15.0,3.0,8.0,0.0,15.0,9.0,10.0,346.0,98.0,199.0,112.0,39.0,1.0,8.0,151.0,3,0,0,10.0,4.0,2.0,0.0,0.0,0,2018,Brighton and Hove Albion
2018-10-05,20:00,Premier League,Matchweek 8,Fri,Home,W,1,0,West Ham,1.2,1.4,36.0,30544,Bruno,4-4-1-1,Kevin Friend,Match Report,,9.0,4.0,15.3,0.0,0,0,4.0,0,0,0,215.0,323.0,4008.0,1890.0,24.0,2.0,14.0,2.0,17.0,12.0,14.0,439.0,75.0,160.0,171.0,111.0,11.0,18.0,211.0,3,0,0,12.0,7.0,5.0,0.0,0.0,0,2018,Brighton and Hove Albion
2018-10-20,15:00,Premier League,Matchweek 9,Sat,Away,W,1,0,Newcastle Utd,0.8,1.8,33.0,50329,Bruno,4-4-1-1,Andre Marriner,Match Report,,7.0,1.0,18.6,0.0,0,0,6.0,0,0,0,172.0,286.0,3197.0,1491.0,25.0,2.0,10.0,1.0,18.0,12.0,16.0,430.0,96.0,185.0,153.0,94.0,8.0,14.0,171.0,2,0,0,17.0,12.0,1.0,0.0,0.0,0,2018,Brighton and Hove Albion
2018-10-27,15:00,Premier League,Matchweek 10,Sat,Home,W,1,0,Wolves,0.9,1.4,40.0,30654,Bruno,4-4-1-1,Anthony Taylor,Match Report,,7.0,1.0,17.1,0.0,0,0,7.0,0,0,0,278.0,398.0,5440.0,2369.0,25.0,1.0,12.0,1.0,19.0,13.0,19.0,516.0,81.0,224.0,210.0,90.0,12.0,16.0,273.0,3,0,0,11.0,7.0,0.0,0.0,0.0,0,2018,Brighton and Hove Albion
2018-11-03,15:00,Premier League,Matchweek 11,Sat,Away,L,1,3,Everton,0.5,2.0,39.0,38966,Bruno,4-4-1-1,David Coote,Match Report,,5.0,3.0,18.6,0.0,0,0,3.0,0,0,0,238.0,355.0,4936.0,2311.0,22.0,4.0,11.0,3.0,16.0,8.0,10.0,468.0,73.0,215.0,191.0,67.0,6.0,12.0,236.0,1,0,0,17.0,9.0,2.0,0.0,0.0,0,2018,Brighton and Hove Albion
2018-11-10,12:30,Premier League,Matchweek 12,Sat,Away,L,1,2,Cardiff City,0.5,2.1,40.0,29402,Lewis Dunk,4-4-1-1,Martin Atkinson,Match Report,,7.0,3.0,17.0,0.0,0,0,5.0,0,0,0,221.0,345.0,4043.0,1920.0,23.0,1.0,13.0,2.0,14.0,9.0,8.0,451.0,88.0,238.0,169.0,53.0,10.0,14.0,213.0,1,1,0,21.0,7.0,0.0,0.0,0.0,0,2018,Brighton and Hove Albion
2018-11-24,15:00,Premier League,Matchweek 13,Sat,Home,D,1,1,Leicester City,1.0,1.2,54.0,30553,Bruno,4-4-1-1,Chris Kavanagh,Match Report,,14.0,3.0,17.3,1.0,0,0,3.0,1,0,0,364.0,494.0,6853.0,2441.0,29.0,6.0,28.0,2.0,19.0,13.0,10.0,590.0,68.0,194.0,258.0,146.0,8.0,15.0,358.0,3,0,0,10.0,6.0,5.0,0.0,1.0,0,2018,Brighton and Hove Albion
2018-12-01,15:00,Premier League,Matchweek 14,Sat,Away,W,2,1,Huddersfield,1.2,0.6,67.0,22973,Bruno,4-3-3,Michael Oliver,Match Report,,14.0,6.0,18.3,1.0,0,0,2.0,0,0,0,508.0,615.0,9821.0,3112.0,22.0,6.0,25.0,4.0,15.0,8.0,3.0,727.0,49.0,174.0,391.0,166.0,6.0,12.0,504.0,2,0,0,12.0,10.0,4.0,0.0,0.0,0,2018,Brighton and Hove Albion
2018-12-04,19:45,Premier League,Matchweek 15,Tue,Home,W,3,1,Crystal Palace,1.3,1.7,32.0,29663,Lewis Dunk,4-3-3,Kevin Friend,Match Report,,8.0,2.0,18.5,0.0,1,1,4.0,1,0,0,203.0,297.0,3883.0,1610.0,15.0,4.0,11.0,1.0,30.0,15.0,15.0,453.0,63.0,178.0,192.0,89.0,7.0,14.0,203.0,2,1,0,14.0,12.0,0.0,1.0,1.0,0,2018,Brighton and Hove Albion
2018-12-08,15:00,Premier League,Matchweek 16,Sat,Away,L,0,1,Burnley,1.0,1.4,62.0,18497,Bruno,4-3-3,Martin Atkinson,Match Report,,14.0,1.0,18.1,0.0,0,0,4.0,0,0,0,419.0,565.0,7679.0,2904.0,22.0,7.0,25.0,0.0,11.0,6.0,8.0,665.0,62.0,225.0,313.0,128.0,10.0,17.0,413.0,0,0,0,11.0,10.0,1.0,0.0,0.0,0,2018,Brighton and Hove Albion
2018-12-16,13:30,Premier League,Matchweek 17,Sun,Home,L,1,2,Chelsea,0.4,1.2,43.0,30645,Lewis Dunk,4-4-1-1,Stuart Attwell,Match Report,,6.0,2.0,20.3,1.0,0,0,3.0,0,0,0,397.0,507.0,7504.0,2407.0,27.0,4.0,10.0,2.0,24.0,11.0,11.0,609.0,43.0,229.0,282.0,102.0,5.0,9.0,395.0,2,0,0,14.0,6.0,5.0,0.0,0.0,0,2018,Brighton and Hove Albion
2018-12-22,15:00,Premier League,Matchweek 18,Sat,Away,L,0,2,Bournemouth,0.8,0.8,43.0,10491,Lewis Dunk,4-1-4-1,Mike Dean,Match Report,,10.0,5.0,19.1,1.0,0,0,3.0,0,0,0,319.0,442.0,6072.0,2038.0,23.0,5.0,19.0,0.0,19.0,11.0,12.0,541.0,58.0,172.0,249.0,126.0,9.0,15.0,313.0,2,1,1,18.0,6.0,2.0,0.0,0.0,0,2018,Brighton and Hove Albion
2018-12-26,17:15,Premier League,Matchweek 19,Wed,Home,D,1,1,Arsenal,1.1,0.8,33.0,30608,Dale Stephens,4-5-1,Anthony Taylor,Match Report,,12.0,3.0,19.7,0.0,0,0,4.0,0,0,0,264.0,365.0,5044.0,2258.0,20.0,4.0,23.0,2.0,19.0,12.0,7.0,456.0,56.0,151.0,202.0,110.0,2.0,7.0,261.0,2,0,0,10.0,3.0,1.0,0.0,0.0,0,2018,Brighton and Hove Albion
2018-12-29,15:00,Premier League,Matchweek 20,Sat,Home,W,1,0,Everton,1.1,0.7,46.0,30597,Lewis Dunk,4-5-1,Andy Madley,Match Report,,11.0,3.0,19.2,1.0,0,0,4.0,0,0,0,279.0,409.0,5633.0,2048.0,39.0,6.0,15.0,1.0,23.0,12.0,7.0,551.0,59.0,177.0,238.0,140.0,6.0,11.0,274.0,0,0,0,10.0,10.0,2.0,0.0,0.0,0,2018,Brighton and Hove Albion
2019-01-02,19:45,Premier League,Matchweek 21,Wed,Away,D,2,2,West Ham,0.7,0.8,45.0,59870,Lewis Dunk,4-5-1,Chris Kavanagh,Match Report,,13.0,6.0,17.0,0.0,0,0,6.0,0,0,0,333.0,449.0,5797.0,2355.0,15.0,5.0,24.0,4.0,17.0,7.0,9.0,552.0,42.0,155.0,291.0,110.0,7.0,9.0,331.0,1,0,0,11.0,9.0,4.0,0.0,0.0,0,2018,Brighton and Hove Albion
2019-01-12,15:00,Premier League,Matchweek 22,Sat,Home,L,0,1,Liverpool,0.4,2.0,30.0,30682,Lewis Dunk,4-5-1,Kevin Friend,Match Report,,7.0,0.0,19.0,0.0,0,0,3.0,1,0,0,223.0,339.0,4354.0,2027.0,17.0,2.0,13.0,0.0,12.0,7.0,10.0,430.0,63.0,185.0,171.0,77.0,3.0,5.0,220.0,0,0,0,15.0,4.0,5.0,0.0,1.0,0,2018,Brighton and Hove Albion
2019-01-19,15:00,Premier League,Matchweek 23,Sat,Away,L,1,2,Manchester Utd,0.8,2.4,44.0,74532,Lewis Dunk,4-5-1,Paul Tierney,Match Report,,7.0,3.0,13.6,0.0,0,0,5.0,1,0,0,336.0,440.0,6578.0,2404.0,21.0,5.0,14.0,2.0,17.0,10.0,14.0,543.0,66.0,177.0,240.0,129.0,4.0,9.0,328.0,0,0,0,11.0,11.0,2.0,0.0,1.0,0,2018,Brighton and Hove Albion
2019-01-29,19:45,Premier League,Matchweek 24,Tue,Away,L,2,4,Fulham,2.2,3.3,39.0,22008,Lewis Dunk,4-3-3,Lee Probert,Match Report,,15.0,6.0,14.8,0.0,0,0,7.0,0,0,0,310.0,432.0,6156.0,2354.0,25.0,1.0,24.0,3.0,14.0,4.0,15.0,575.0,68.0,179.0,257.0,144.0,10.0,13.0,308.0,3,0,0,5.0,10.0,1.0,0.0,0.0,0,2018,Brighton and Hove Albion
2019-02-02,15:00,Premier League,Matchweek 25,Sat,Home,D,0,0,Watford,1.6,0.3,55.0,30414,Lewis Dunk,4-3-3,Simon Hooper,Match Report,,21.0,4.0,17.0,0.0,0,0,0.0,0,0,0,381.0,514.0,6935.0,2746.0,24.0,7.0,42.0,0.0,21.0,8.0,5.0,644.0,38.0,136.0,335.0,183.0,19.0,33.0,377.0,1,0,0,15.0,9.0,4.0,0.0,0.0,0,2018,Brighton and Hove Albion
2019-02-09,17:30,Premier League,Matchweek 26,Sat,Home,L,1,3,Burnley,1.1,2.1,68.0,29323,Lewis Dunk,4-3-3,Stuart Attwell,Match Report,,16.0,5.0,14.2,0.0,0,0,5.0,1,0,0,455.0,602.0,8747.0,3049.0,38.0,9.0,32.0,2.0,11.0,5.0,8.0,700.0,51.0,179.0,316.0,209.0,6.0,9.0,445.0,1,0,0,8.0,7.0,1.0,0.0,1.0,0,2018,Brighton and Hove Albion
2019-02-26,19:45,Premier League,Matchweek 28,Tue,Away,L,1,2,Leicester City,1.2,1.8,51.0,30558,Lewis Dunk,4-3-3,Lee Probert,Match Report,,15.0,3.0,20.8,1.0,0,0,3.0,0,0,0,387.0,507.0,7312.0,2778.0,27.0,8.0,24.0,2.0,6.0,2.0,11.0,606.0,53.0,141.0,302.0,165.0,7.0,14.0,380.0,1,0,0,4.0,5.0,4.0,0.0,0.0,0,2018,Brighton and Hove Albion
2019-03-02,15:00,Premier League,Matchweek 29,Sat,Home,W,1,0,Huddersfield,1.2,0.2,54.0,30182,Lewis Dunk,4-3-3,Mike Dean,Match Report,,14.0,3.0,16.9,0.0,0,0,4.0,0,0,0,412.0,519.0,7675.0,2953.0,36.0,6.0,24.0,2.0,22.0,14.0,9.0,661.0,49.0,154.0,329.0,181.0,11.0,25.0,409.0,2,0,0,11.0,6.0,3.0,0.0,0.0,0,2018,Brighton and Hove Albion
2019-03-09,12:30,Premier League,Matchweek 30,Sat,Away,W,2,1,Crystal Palace,0.2,1.5,38.0,24972,Lewis Dunk,4-5-1,Craig Pawson,Match Report,,4.0,3.0,25.1,0.0,0,0,3.0,1,0,0,276.0,386.0,4633.0,2151.0,22.0,0.0,7.0,3.0,26.0,21.0,14.0,538.0,73.0,227.0,228.0,91.0,3.0,16.0,273.0,5,0,0,18.0,8.0,1.0,0.0,1.0,0,2018,Brighton and Hove Albion
2019-03-30,15:00,Premier League,Matchweek 32,Sat,Home,L,0,1,Southampton,0.7,0.7,60.0,30636,Lewis Dunk,4-3-3,Michael Oliver,Match Report,,14.0,1.0,20.2,0.0,0,0,2.0,0,0,0,425.0,589.0,8189.0,2850.0,35.0,6.0,21.0,0.0,20.0,12.0,10.0,699.0,61.0,236.0,297.0,176.0,13.0,19.0,419.0,1,0,0,8.0,10.0,6.0,0.0,0.0,0,2018,Brighton and Hove Albion
2019-04-03,19:45,Premier League,Matchweek 27,Wed,Away,L,0,3,Chelsea,0.4,2.7,32.0,38593,Bruno,4-3-3,Graham Scott,Match Report,,3.0,1.0,17.9,0.0,0,0,4.0,0,0,0,293.0,377.0,6156.0,2569.0,15.0,1.0,6.0,0.0,17.0,14.0,13.0,493.0,75.0,246.0,199.0,53.0,8.0,14.0,290.0,0,0,0,9.0,5.0,2.0,0.0,0.0,0,2018,Brighton and Hove Albion
2019-04-13,15:00,Premier League,Matchweek 34,Sat,Home,L,0,5,Bournemouth,0.3,2.5,51.0,30460,Lewis Dunk,4-3-3,Kevin Friend,Match Report,,8.0,1.0,23.7,0.0,0,0,7.0,0,0,0,393.0,516.0,6791.0,2320.0,22.0,4.0,15.0,1.0,19.0,13.0,12.0,613.0,52.0,129.0,336.0,157.0,5.0,15.0,388.0,2,1,0,10.0,6.0,1.0,0.0,0.0,0,2018,Brighton and Hove Albion
2019-04-16,19:45,Premier League,Matchweek 31,Tue,Home,L,0,2,Cardiff City,0.6,0.9,64.0,30226,Bruno,4-2-3-1,Andre Marriner,Match Report,,14.0,2.0,20.3,1.0,0,0,3.0,0,0,0,436.0,575.0,8191.0,3171.0,26.0,5.0,25.0,0.0,18.0,9.0,11.0,697.0,40.0,187.0,360.0,157.0,10.0,23.0,427.0,0,0,0,11.0,12.0,2.0,0.0,0.0,0,2018,Brighton and Hove Albion
2019-04-20,15:00,Premier League,Matchweek 35,Sat,Away,D,0,0,Wolves,0.2,2.7,32.0,31096,Bruno,4-3-3,Craig Pawson,Match Report,,5.0,0.0,24.5,0.0,0,0,5.0,0,0,0,228.0,325.0,4659.0,1806.0,18.0,1.0,7.0,0.0,24.0,17.0,10.0,454.0,92.0,197.0,188.0,73.0,5.0,12.0,226.0,1,0,0,8.0,0.0,1.0,0.0,0.0,0,2018,Brighton and Hove Albion
2019-04-23,19:45,Premier League,Matchweek 33,Tue,Away,L,0,1,Tottenham,0.3,1.3,23.0,56251,Lewis Dunk,4-3-3,Chris Kavanagh,Match Report,,6.0,1.0,19.2,0.0,0,0,5.0,0,0,0,118.0,224.0,2611.0,1464.0,20.0,3.0,11.0,0.0,18.0,8.0,20.0,357.0,102.0,199.0,107.0,56.0,5.0,9.0,116.0,2,0,0,13.0,7.0,1.0,0.0,0.0,0,2018,Brighton and Hove Albion
2019-04-27,17:30,Premier League,Matchweek 36,Sat,Home,D,1,1,Newcastle Utd,1.3,0.4,50.0,30587,Bruno,4-4-2,Mike Dean,Match Report,,9.0,2.0,13.3,0.0,0,0,1.0,0,0,0,410.0,526.0,7225.0,2531.0,24.0,7.0,17.0,2.0,11.0,5.0,8.0,618.0,52.0,150.0,309.0,166.0,8.0,20.0,403.0,2,0,0,7.0,9.0,3.0,0.0,0.0,0,2018,Brighton and Hove Albion
2019-05-05,16:30,Premier League,Matchweek 37,Sun,Away,D,1,1,Arsenal,1.9,2.4,30.0,59965,Bruno,4-5-1,Anthony Taylor,Match Report,,10.0,4.0,16.2,1.0,1,1,7.0,1,0,0,189.0,277.0,3667.0,1770.0,18.0,3.0,18.0,1.0,22.0,14.0,15.0,423.0,91.0,203.0,141.0,83.0,7.0,11.0,185.0,2,0,0,14.0,7.0,4.0,1.0,1.0,0,2018,Brighton and Hove Albion
2019-05-12,15:00,Premier League,Matchweek 38,Sun,Home,L,1,4,Manchester City,0.5,1.6,25.0,30662,Bruno,4-5-1,Michael Oliver,Match Report,,6.0,2.0,19.0,1.0,0,0,9.0,0,0,0,192.0,272.0,3663.0,1605.0,16.0,2.0,10.0,2.0,16.0,8.0,11.0,369.0,90.0,183.0,148.0,42.0,4.0,11.0,189.0,0,0,0,12.0,8.0,1.0,0.0,0.0,0,2018,Brighton and Hove Albion
2018-08-11,15:00,Premier League,Matchweek 1,Sat,Away,L,0,2,Bournemouth,1.4,2.2,37.0,10353,Sean Morrison,4-1-4-1,Kevin Friend,Match Report,,10.0,1.0,13.1,1.0,0,0,4.0,0,1,0,191.0,327.0,4015.0,1807.0,20.0,4.0,18.0,0.0,22.0,12.0,16.0,453.0,59.0,158.0,185.0,112.0,9.0,17.0,189.0,1,0,0,9.0,11.0,2.0,0.0,1.0,0,2018,Cardiff City
2018-08-18,12:30,Premier League,Matchweek 2,Sat,Home,D,0,0,Newcastle Utd,0.9,1.6,51.0,30720,Sean Morrison,4-3-3,Craig Pawson,Match Report,,12.0,0.0,16.4,1.0,0,0,6.0,0,1,0,225.0,369.0,4196.0,1735.0,27.0,5.0,22.0,0.0,22.0,12.0,10.0,496.0,51.0,155.0,207.0,141.0,8.0,9.0,219.0,2,0,0,14.0,16.0,2.0,0.0,1.0,0,2018,Cardiff City
2018-08-25,15:00,Premier League,Matchweek 3,Sat,Away,D,0,0,Huddersfield,0.9,0.2,43.0,21193,Sean Morrison,4-1-4-1,Michael Oliver,Match Report,,14.0,4.0,17.8,0.0,0,0,1.0,0,0,0,222.0,344.0,4394.0,2017.0,34.0,7.0,21.0,0.0,19.0,13.0,5.0,463.0,47.0,142.0,185.0,142.0,3.0,8.0,217.0,1,0,0,10.0,8.0,1.0,0.0,0.0,0,2018,Cardiff City
2018-09-02,13:30,Premier League,Matchweek 4,Sun,Home,L,2,3,Arsenal,1.0,1.7,28.0,32316,Sean Morrison,4-4-2,Anthony Taylor,Match Report,,14.0,3.0,16.2,0.0,0,0,11.0,0,0,0,162.0,263.0,3069.0,1488.0,7.0,3.0,22.0,4.0,12.0,8.0,13.0,387.0,67.0,136.0,144.0,111.0,2.0,4.0,159.0,3,0,0,12.0,12.0,3.0,0.0,0.0,0,2018,Cardiff City
2018-09-15,15:00,Premier League,Matchweek 5,Sat,Away,L,1,4,Chelsea,0.7,2.6,24.0,40499,Sean Morrison,4-4-1-1,Jonathan Moss,Match Report,,6.0,2.0,10.7,0.0,0,0,7.0,1,0,0,144.0,254.0,3483.0,1852.0,17.0,4.0,10.0,2.0,13.0,8.0,15.0,348.0,55.0,129.0,138.0,83.0,6.0,9.0,140.0,0,0,0,10.0,8.0,0.0,0.0,1.0,0,2018,Cardiff City
2018-09-22,15:00,Premier League,Matchweek 6,Sat,Home,L,0,5,Manchester City,0.1,2.5,22.0,32321,Sean Morrison,4-4-1-1,Michael Oliver,Match Report,,2.0,2.0,19.2,0.0,0,0,10.0,0,0,0,159.0,243.0,3035.0,1415.0,15.0,1.0,5.0,0.0,16.0,6.0,11.0,343.0,80.0,165.0,128.0,53.0,2.0,5.0,157.0,1,0,0,6.0,4.0,2.0,0.0,0.0,0,2018,Cardiff City
2018-09-30,16:00,Premier League,Matchweek 7,Sun,Home,L,1,2,Burnley,1.7,0.3,54.0,30411,Sean Morrison,4-4-1-1,Martin Atkinson,Match Report,,20.0,4.0,16.2,1.0,0,0,2.0,0,0,0,226.0,386.0,4730.0,2358.0,33.0,10.0,34.0,2.0,9.0,8.0,8.0,488.0,25.0,100.0,201.0,191.0,5.0,5.0,219.0,1,0,0,11.0,15.0,2.0,0.0,0.0,0,2018,Cardiff City
2018-10-06,15:00,Premier League,Matchweek 8,Sat,Away,L,0,1,Tottenham,1.2,2.0,25.0,43268,Sean Morrison,4-1-4-1,Mike Dean,Match Report,,8.0,5.0,19.0,0.0,0,0,6.0,0,0,0,155.0,253.0,3388.0,1618.0,20.0,2.0,12.0,0.0,16.0,8.0,18.0,388.0,66.0,148.0,128.0,118.0,5.0,14.0,153.0,1,1,0,11.0,6.0,3.0,0.0,0.0,0,2018,Cardiff City
