Date,Time,Round,Day,Venue,Opponent,Season,Team,Result_rolling,GF_rolling,GA_rolling,Poss_rolling,Attendance_rolling,Sh_rolling,SoT_rolling,Dist_rolling,FK_rolling,PK_rolling,PKatt_rolling,SoTA_rolling,PKA_rolling,PKsv_rolling,PKm_rolling,Cmp_Total_rolling,Att_Total_rolling,TotDist_rolling,PrgDist_rolling,TI_rolling,CK_rolling,SCA_rolling,GCA_rolling,Tkl_Defensive_rolling,TklW_Defensive_rolling,Blocks_Defensive_rolling,Touches_rolling,Def Pen_rolling,Def 3rd_rolling,Mid 3rd_rolling,Att 3rd_rolling,Dribbles_Succ_rolling,Dribles_Att_rolling,Rec_rolling,CrdY_rolling,CrdR_rolling,2CrdY_rolling,Fls_rolling,Fld_rolling,Off_rolling,PKwon_rolling,PKcon_rolling,OG_rolling
2019-04-28,12,35,7,1,13,2018,0,0.8,1.2,1.4,66.8,42222.8,11.2,3.2,16.580000000000002,0.2,0.0,0.0,3.8,0.0,0.0,0.0,585.2,691.4,9712.6,2999.0,21.8,5.8,19.4,1.0,13.6,8.4,10.8,790.0,48.4,173.8,397.6,225.0,10.0,17.0,579.8,2.6,0.0,0.0,10.4,10.8,2.4,0.0,0.0,0.0
2019-05-05,16,37,7,0,4,2018,0,0.4,0.8,2.0,59.6,36656.4,11.0,2.8,16.44,0.2,0.0,0.0,6.0,0.0,0.0,0.0,500.0,607.0,8510.4,2752.8,19.6,5.8,19.4,0.6,14.2,8.0,12.4,712.6,54.8,176.4,346.4,195.8,10.2,17.4,494.8,2.8,0.2,0.2,10.8,11.2,2.6,0.0,0.0,0.0
2019-05-12,15,38,7,1,5,2018,0,0.6,1.0,2.0,62.2,40769.4,13.4,3.6,17.1,0.6,0.2,0.2,5.8,0.2,0.0,0.0,516.6,622.0,8658.2,2763.8,20.2,7.8,24.2,1.0,12.2,6.4,10.2,724.6,48.2,147.6,358.4,224.6,10.4,17.4,511.8,3.0,0.2,0.2,10.8,12.2,2.6,0.2,0.2,0.0
2019-08-11,14,1,7,1,17,2019,0,0.6,1.4,2.2,61.2,40965.6,13.0,3.8,16.86,0.6,0.2,0.2,6.2,0.2,0.0,0.0,495.2,600.6,8369.0,2733.2,22.0,8.0,23.0,1.8,12.0,6.6,8.6,699.8,50.2,166.6,320.2,219.0,10.8,18.0,491.2,3.2,0.2,0.2,9.8,11.8,1.8,0.2,0.2,0.0
2019-08-17,12,2,6,0,5,2019,0,1.0,1.2,1.6,59.2,38506.8,12.2,3.2,16.66,0.6,0.2,0.2,5.2,0.2,0.0,0.0,485.0,591.4,8147.2,2781.4,22.6,7.0,21.6,1.8,11.2,6.4,8.4,689.0,57.2,187.6,318.2,188.8,9.8,18.2,480.6,3.0,0.2,0.2,8.2,11.6,2.2,0.2,0.2,0.0
2019-08-24,17,3,6,1,14,2019,0,1.4,1.4,1.2,58.6,44262.4,13.0,4.8,16.4,0.4,0.2,0.2,5.4,0.2,0.0,0.0,451.4,560.6,7634.6,2658.4,22.0,8.0,23.6,2.2,12.2,7.0,8.6,666.6,70.4,220.4,278.0,174.6,10.6,19.6,447.4,2.8,0.2,0.2,9.0,11.0,2.6,0.2,0.2,0.0
2019-09-01,16,4,7,0,23,2019,0,1.4,1.6,1.2,61.4,48514.6,13.6,5.2,17.22,0.6,0.2,0.2,4.0,0.4,0.0,0.0,504.6,606.8,8380.0,2825.0,22.8,7.6,24.0,2.2,12.2,6.8,9.6,714.4,79.8,253.8,286.4,180.6,12.0,20.2,499.8,2.4,0.0,0.0,7.4,10.0,2.8,0.2,0.4,0.0
2019-09-15,16,5,7,1,24,2019,0,1.4,1.8,1.4,58.4,48588.2,15.0,5.6,17.1,0.6,0.0,0.0,4.8,0.4,0.0,0.0,481.4,580.0,8070.4,2804.0,20.2,6.6,25.6,2.6,14.6,7.8,9.6,690.6,79.6,252.8,273.4,171.6,11.8,19.0,476.2,2.0,0.0,0.0,8.2,11.0,3.0,0.0,0.4,0.0
2019-09-22,16,6,7,0,1,2019,0,1.2,1.6,1.6,56.0,48568.0,13.0,5.2,18.1,0.6,0.0,0.0,6.0,0.6,0.0,0.0,466.0,561.6,7701.0,2647.8,19.0,5.8,23.0,2.4,15.0,8.4,10.6,670.8,82.2,239.6,277.4,161.6,13.4,20.4,460.4,2.4,0.0,0.0,8.4,11.4,3.0,0.0,0.6,0.0
2019-09-30,20,7,1,1,16,2019,0,1.2,2.0,2.0,55.2,51107.2,15.4,5.8,18.7,1.0,0.2,0.2,7.4,0.6,0.0,0.0,438.4,529.8,7278.0,2490.4,16.2,7.0,26.8,2.8,15.2,8.4,9.6,639.8,82.8,228.2,245.6,173.6,13.6,19.2,433.8,3.2,0.2,0.2,9.6,12.0,2.8,0.2,0.6,0.0
2019-10-06,14,8,7,0,2,2019,0,1.0,1.8,2.0,50.8,53704.6,14.4,5.0,18.28,1.2,0.2,0.2,7.4,0.6,0.0,0.0,404.4,495.4,6808.4,2409.4,16.0,6.4,24.4,2.4,16.6,9.2,11.2,606.2,78.6,211.2,237.8,164.8,12.4,18.4,399.2,3.2,0.2,0.2,9.6,13.6,2.6,0.2,0.6,0.0
2019-10-21,20,9,1,1,19,2019,0,1.4,1.8,1.4,51.8,55110.2,15.0,4.8,17.54,1.0,0.2,0.2,6.8,0.4,0.0,0.0,381.8,482.2,6625.0,2282.8,17.6,8.4,25.8,2.8,18.0,10.4,9.0,589.6,66.2,174.2,248.6,174.2,12.0,17.6,377.4,3.2,0.2,0.2,11.0,13.4,1.8,0.2,0.4,0.0
2019-10-27,16,10,7,0,8,2019,0,1.2,1.4,1.2,54.2,49198.6,11.6,3.8,17.68,0.8,0.2,0.2,5.4,0.2,0.0,0.0,416.6,520.4,7369.2,2407.2,20.2,8.6,20.0,2.0,16.8,9.2,9.0,623.2,72.2,197.0,257.6,175.2,13.2,20.0,411.4,3.4,0.2,0.2,10.8,11.4,1.4,0.2,0.2,0.0
2019-11-02,15,11,6,0,27,2019,0,1.2,1.4,1.2,55.8,56995.6,13.2,4.2,16.68,1.0,0.2,0.2,4.2,0.2,0.0,0.0,414.6,522.4,7497.4,2465.6,21.8,10.8,22.8,2.0,18.4,9.2,8.2,628.4,64.2,195.8,254.0,184.4,12.2,19.0,409.2,3.2,0.2,0.2,13.6,10.6,1.6,0.2,0.2,0.0
2019-11-09,17,12,6,1,13,2019,0,1.0,1.0,1.0,55.6,57006.0,11.2,4.0,16.28,0.6,0.0,0.0,4.0,0.2,0.0,0.0,428.6,540.0,7665.2,2529.8,23.0,10.6,19.4,1.2,19.2,10.0,12.6,649.4,67.4,204.6,268.0,182.2,11.6,18.2,423.4,1.8,0.0,0.0,12.2,10.8,1.6,0.0,0.2,0.0
2019-11-23,15,13,6,0,20,2019,0,0.8,0.8,1.2,56.4,48807.6,10.8,3.2,16.119999999999997,0.4,0.0,0.0,4.6,0.2,0.0,0.0,453.8,563.2,8083.0,2634.6,23.0,10.0,19.0,1.0,19.0,10.4,11.6,669.0,71.0,217.4,278.2,179.4,12.0,19.0,449.4,1.6,0.0,0.0,11.6,9.4,1.2,0.0,0.2,0.0
2019-12-01,14,14,7,1,18,2019,0,0.6,1.0,1.6,58.0,48801.4,10.8,3.8,15.3,0.4,0.0,0.0,5.2,0.2,0.2,0.0,469.0,573.0,8276.4,2720.8,22.0,8.4,19.4,1.2,19.4,10.4,12.4,680.6,73.0,224.6,282.8,179.0,13.6,21.6,464.2,2.6,0.0,0.0,11.8,12.0,1.6,0.0,0.4,0.0
2019-12-05,20,15,4,0,4,2019,0,0.8,1.4,1.8,56.6,48059.8,12.0,4.2,14.440000000000001,0.2,0.2,0.2,6.4,0.2,0.2,0.0,452.2,556.2,7973.8,2708.4,22.8,8.4,21.6,1.6,19.2,10.6,12.2,665.0,68.6,213.0,283.0,174.6,11.6,18.6,448.8,2.0,0.0,0.0,11.4,11.8,1.4,0.0,0.4,0.0
2019-12-09,20,16,1,1,26,2019,0,0.6,1.2,1.8,55.4,48023.6,11.4,4.0,14.5,0.2,0.2,0.2,7.4,0.0,0.2,0.0,445.6,546.2,7805.8,2666.6,22.6,7.8,20.8,1.4,18.8,10.4,14.0,657.2,74.6,218.8,271.6,172.4,13.0,20.0,441.6,2.2,0.0,0.0,9.8,12.2,2.6,0.0,0.2,0.0
2019-12-15,16,17,7,0,15,2019,0,0.8,1.6,1.8,56.8,47934.2,11.4,3.8,14.76,0.2,0.2,0.2,6.6,0.0,0.2,0.0,469.6,569.4,8393.8,2732.4,23.4,6.8,20.6,2.6,18.0,9.8,10.6,677.0,77.2,244.6,279.4,159.6,13.4,22.2,464.8,2.2,0.0,0.0,9.8,11.6,2.2,0.0,0.2,0.0
2019-12-21,12,18,6,1,9,2019,0,0.8,1.6,2.0,55.6,53498.6,11.0,3.8,15.36,0.2,0.2,0.2,6.6,0.0,0.2,0.0,472.0,570.0,8365.0,2675.0,23.2,6.6,20.2,2.6,17.6,9.6,10.2,676.6,73.8,241.0,283.6,157.4,13.4,22.6,466.6,2.2,0.0,0.0,9.6,14.2,2.2,0.0,0.2,0.0
2019-12-26,15,19,4,1,2,2019,0,0.8,1.2,1.6,54.8,49306.8,9.8,3.2,15.76,0.2,0.2,0.2,5.6,0.0,0.0,0.0,471.0,567.6,8492.8,2711.4,24.6,6.2,17.8,2.0,15.4,9.0,9.4,672.0,75.4,251.4,279.8,146.2,12.0,21.0,466.2,1.6,0.0,0.0,9.2,12.4,2.0,0.0,0.0,0.0
2019-12-29,14,20,7,0,7,2019,0,0.8,1.0,1.4,54.8,45940.2,10.2,2.6,16.46,0.2,0.0,0.0,4.8,0.0,0.0,0.0,482.6,576.4,8670.4,2667.8,23.8,4.4,18.2,1.8,14.2,8.8,10.6,683.2,74.8,250.6,294.2,144.2,11.6,21.4,477.8,2.2,0.0,0.0,9.8,12.0,2.0,0.0,0.0,0.0
2020-01-01,20,21,3,0,16,2019,0,0.8,1.0,1.4,53.2,45969.2,9.2,2.0,16.32,0.2,0.0,0.0,3.8,0.0,0.0,0.0,482.0,578.4,8628.6,2654.0,23.0,3.0,15.8,1.6,13.6,9.2,10.8,684.0,73.0,248.0,311.2,130.6,10.6,20.8,477.4,2.6,0.0,0.0,10.4,13.6,1.0,0.0,0.0,0.0
2020-01-11,12,22,6,1,8,2019,0,0.8,0.8,1.2,50.2,46047.6,9.2,2.2,15.86,0.2,0.0,0.0,3.8,0.0,0.0,0.0,452.2,546.2,8201.4,2574.8,21.8,2.6,16.4,1.0,15.0,9.8,12.4,653.4,69.2,234.8,297.4,126.4,10.8,19.4,447.8,3.0,0.0,0.0,11.4,14.2,1.0,0.0,0.0,0.0
2020-01-18,15,23,6,0,19,2019,0,1.0,1.0,0.8,53.0,39135.0,9.4,2.8,14.98,0.4,0.0,0.0,2.8,0.0,0.0,0.0,446.6,548.6,8190.2,2634.8,24.8,2.8,16.2,1.4,15.2,9.4,11.8,659.8,69.8,232.8,304.2,127.8,10.2,19.0,442.6,3.4,0.2,0.0,14.0,12.4,0.8,0.0,0.0,0.0
2020-01-21,20,24,2,1,7,2019,0,1.0,1.2,1.0,53.8,43329.8,10.4,3.2,16.0,0.6,0.0,0.0,3.4,0.0,0.0,0.0,457.4,565.2,8206.0,2578.0,23.4,2.8,18.4,1.8,15.0,9.0,12.4,674.8,69.8,230.8,310.8,138.4,10.0,19.4,453.2,3.0,0.2,0.0,13.6,12.2,1.2,0.0,0.0,0.0
2020-02-02,14,25,7,1,5,2019,0,1.0,1.4,1.2,50.2,49398.4,7.4,3.2,16.16,0.6,0.0,0.0,4.2,0.2,0.0,0.0,411.8,521.0,7391.4,2372.0,23.2,3.2,13.0,2.0,17.2,10.2,12.0,629.6,78.6,241.6,277.8,115.8,10.2,19.6,408.0,2.4,0.4,0.0,12.2,13.4,1.4,0.0,0.2,0.0
2020-02-16,16,26,7,0,17,2019,0,1.2,1.2,0.8,53.0,41546.2,8.6,3.2,16.580000000000002,0.4,0.0,0.0,3.8,0.2,0.0,0.0,419.2,530.6,7615.0,2443.0,23.8,4.2,15.6,1.8,17.4,10.6,10.4,639.2,81.4,246.2,275.2,122.8,10.4,20.0,416.2,2.0,0.4,0.0,11.8,11.4,1.2,0.0,0.2,0.0
2020-02-23,16,27,7,0,9,2019,0,1.2,1.6,0.8,56.8,41518.2,9.6,3.8,17.220000000000002,0.6,0.0,0.0,3.4,0.2,0.0,0.0,446.4,556.4,8000.8,2475.6,22.2,5.0,17.6,2.8,16.0,10.0,8.2,661.8,75.8,221.6,302.0,143.4,10.2,20.8,443.8,2.0,0.4,0.0,12.6,10.2,1.4,0.0,0.2,0.0
2020-03-07,15,29,6,0,26,2019,0,1.4,2.0,1.0,55.6,48483.8,10.0,3.8,17.1,0.4,0.0,0.0,4.0,0.2,0.0,0.0,452.0,554.0,8071.0,2513.4,18.8,5.4,18.6,3.6,15.2,9.8,9.2,657.0,73.6,217.2,299.0,146.6,10.2,20.6,448.8,1.4,0.2,0.0,10.6,9.8,1.6,0.0,0.2,0.0
2020-06-17,20,28,3,1,15,2019,0,1.6,2.0,0.8,57.0,48488.8,9.6,3.4,16.78,0.2,0.0,0.0,4.6,0.2,0.0,0.0,464.0,563.0,8352.6,2577.6,17.0,5.8,18.0,3.6,15.2,9.6,7.6,666.4,75.2,207.8,306.0,158.2,10.2,19.2,461.0,1.4,0.2,0.0,11.0,9.6,1.4,0.0,0.2,0.0
2020-06-20,15,32,6,1,4,2019,0,1.4,1.6,1.0,55.2,40373.4,9.8,3.0,16.28,0.2,0.0,0.0,5.4,0.2,0.0,0.0,457.4,548.8,8201.4,2525.8,14.4,5.2,18.4,3.2,14.0,9.2,7.6,646.8,70.6,205.6,296.4,149.8,9.0,16.8,453.6,1.4,0.2,0.0,11.2,9.2,2.2,0.0,0.2,0.0
2020-06-25,18,30,4,1,20,2019,0,1.2,1.8,1.4,55.8,36163.8,9.8,3.8,16.2,0.2,0.0,0.0,6.0,0.2,0.0,0.0,467.8,552.4,8450.2,2522.6,14.2,5.2,17.4,3.6,12.2,7.4,8.2,646.8,66.2,199.2,299.0,154.0,8.4,16.8,464.0,1.0,0.2,0.0,10.6,10.2,2.8,0.0,0.2,0.0
2020-07-01,18,31,3,0,18,2019,0,1.2,1.4,1.4,51.6,24126.2,8.8,3.4,15.62,0.2,0.0,0.0,6.2,0.2,0.0,0.0,413.6,502.4,7485.8,2348.4,16.2,5.4,14.4,2.4,11.8,6.4,9.4,595.4,71.2,212.6,261.8,126.4,7.6,14.6,409.4,1.0,0.2,0.0,10.4,10.4,2.8,0.0,0.2,0.0
2020-07-04,17,36,6,1,27,2019,0,1.2,1.6,1.0,51.6,12067.0,9.6,4.2,16.52,0.6,0.0,0.0,5.6,0.2,0.0,0.0,408.8,497.6,7324.6,2233.8,16.2,5.4,15.2,2.2,11.6,6.2,9.2,587.2,65.4,197.2,263.2,131.2,7.6,13.2,405.0,1.2,0.2,0.0,10.0,10.0,2.4,0.0,0.2,0.0
2020-07-07,20,33,2,0,13,2019,0,1.2,1.8,1.0,47.4,0.0,9.4,4.6,15.86,0.6,0.0,0.0,4.6,0.2,0.0,0.0,382.0,466.6,6799.0,2092.0,15.6,5.2,13.8,2.6,14.8,8.6,10.2,557.8,62.8,192.8,259.6,109.4,6.8,11.8,377.6,1.8,0.2,0.0,10.0,9.6,2.0,0.0,0.2,0.0
2020-07-12,16,34,7,1,23,2019,0,1.4,2.0,0.6,48.6,0.0,11.0,6.0,15.860000000000003,0.8,0.0,0.0,3.2,0.0,0.0,0.0,374.6,470.8,6640.4,2148.2,19.6,6.8,17.0,3.0,13.0,7.4,9.8,564.8,57.6,180.0,264.8,124.6,7.4,13.8,369.6,1.8,0.2,0.0,10.6,10.6,1.8,0.0,0.0,0.0
2020-07-15,20,35,3,0,14,2019,0,1.4,2.0,0.6,49.2,0.0,11.0,5.6,16.28,1.2,0.0,0.0,4.0,0.0,0.0,0.0,401.0,499.6,6937.0,2185.2,17.4,6.4,16.8,2.6,13.8,8.0,10.2,591.8,59.0,186.0,290.0,120.8,8.8,13.4,395.8,2.2,0.2,0.0,11.2,11.2,1.0,0.0,0.0,0.0
2020-07-21,20,37,2,1,1,2019,0,1.4,2.0,0.8,46.2,0.0,9.6,5.0,15.919999999999998,1.0,0.0,0.0,5.0,0.0,0.0,0.0,374.4,475.6,6420.6,2083.2,15.8,5.6,15.0,2.6,16.0,9.4,11.0,572.8,65.4,189.2,274.4,114.2,8.6,14.0,369.2,2.4,0.2,0.0,11.2,11.0,1.8,0.0,0.0,0.0
2020-07-26,16,38,7,0,24,2019,0,1.0,1.2,1.0,49.8,0.0,8.4,3.4,15.320000000000002,0.6,0.0,0.0,5.2,0.0,0.0,0.0,404.0,508.8,6907.8,2121.0,17.4,6.2,13.6,1.6,14.2,8.4,10.0,603.4,70.0,205.0,287.0,116.4,8.0,13.2,398.8,3.0,0.2,0.0,13.0,11.6,2.0,0.0,0.0,0.0
2020-09-12,12,1,6,1,10,2020,0,1.0,1.4,1.4,50.4,0.0,9.2,3.4,15.460000000000003,0.6,0.2,0.2,6.2,0.2,0.0,0.0,398.4,501.4,6782.6,2205.0,17.0,6.0,16.4,2.0,11.2,6.2,11.2,597.8,75.2,221.2,267.0,115.4,9.6,15.6,394.0,2.8,0.2,0.0,12.6,12.8,2.2,0.2,0.2,0.0
2020-09-19,20,2,6,0,26,2020,0,1.2,1.8,1.2,53.4,0.0,9.6,3.0,15.02,0.8,0.2,0.2,5.6,0.2,0.0,0.0,464.8,558.6,8154.2,2368.2,15.2,4.6,17.0,2.6,12.4,6.4,10.6,650.4,77.2,239.8,297.0,118.6,9.6,14.4,462.0,3.0,0.0,0.0,13.0,12.4,1.8,0.2,0.2,0.0
2020-09-28,20,3,1,1,14,2020,0,1.6,2.0,1.0,53.4,0.0,8.4,2.8,14.14,0.4,0.2,0.2,4.2,0.2,0.0,0.0,468.2,566.4,8188.8,2381.0,16.2,5.0,16.0,3.4,11.6,6.0,10.8,659.8,77.8,238.4,298.2,128.0,8.2,13.2,463.8,2.4,0.0,0.0,13.0,11.6,2.8,0.2,0.2,0.0
2020-10-04,14,4,7,0,19,2020,0,1.2,1.8,1.4,53.8,0.0,8.6,3.0,14.66,0.4,0.2,0.2,4.2,0.2,0.0,0.0,490.6,588.4,8598.2,2381.4,15.6,5.2,16.6,3.4,9.6,5.4,10.4,680.8,80.2,254.2,306.0,125.6,7.8,11.8,486.0,2.2,0.0,0.0,11.6,12.0,2.8,0.2,0.2,0.0
2020-10-17,17,5,6,1,15,2020,0,1.6,2.2,1.4,52.8,0.0,8.4,4.0,14.860000000000003,0.4,0.2,0.2,4.0,0.2,0.0,0.0,506.6,602.8,8921.4,2491.4,15.2,3.8,16.2,4.2,10.6,5.6,11.8,696.8,85.0,262.4,316.4,123.6,9.4,13.8,502.2,1.4,0.0,0.0,8.4,11.0,2.6,0.2,0.2,0.0
2020-10-25,19,6,7,0,13,2020,0,1.2,1.6,1.2,51.2,0.0,8.2,3.8,15.719999999999999,0.8,0.0,0.0,3.8,0.0,0.0,0.0,511.4,608.0,9005.4,2367.6,16.4,4.2,15.0,3.0,10.4,6.0,11.2,695.0,83.8,260.6,316.8,122.0,8.0,12.2,506.4,1.0,0.0,0.0,8.6,11.6,2.8,0.0,0.0,0.0
2020-11-01,16,7,7,1,16,2020,0,0.8,1.0,1.4,51.6,0.0,8.0,3.6,15.9,0.6,0.0,0.0,3.8,0.0,0.0,0.0,498.6,598.6,8610.2,2260.2,16.0,5.4,14.8,2.0,11.0,7.2,12.0,690.0,78.8,236.4,335.2,123.2,7.2,12.0,492.2,1.2,0.0,0.0,8.8,11.0,2.6,0.0,0.0,0.0
2020-11-08,19,8,7,0,1,2020,0,0.8,0.8,1.2,48.4,0.0,7.8,3.2,17.86,0.6,0.2,0.2,3.8,0.0,0.0,0.0,466.4,561.8,7953.0,2119.8,15.2,4.6,14.8,1.6,13.4,9.2,11.0,658.8,81.2,237.2,310.6,116.2,6.8,12.0,461.4,1.8,0.0,0.0,9.0,10.8,1.6,0.2,0.0,0.0
2020-11-22,16,9,7,1,12,2020,0,0.8,0.6,1.2,53.4,0.0,9.6,3.0,18.139999999999997,0.6,0.2,0.2,3.2,0.0,0.0,0.0,500.2,594.4,8413.8,2209.6,17.6,4.6,17.8,1.2,12.6,8.4,11.8,687.8,73.2,221.2,333.0,137.6,7.4,13.4,495.2,1.4,0.0,0.0,9.8,11.2,0.8,0.2,0.0,0.2
2020-11-29,19,10,7,0,27,2020,0,0.6,0.2,1.0,47.4,0.0,10.2,2.4,18.8,1.0,0.2,0.2,3.6,0.0,0.0,0.0,418.2,514.8,6951.0,1950.4,16.4,4.8,19.0,0.4,13.0,8.6,10.8,613.0,76.2,211.6,288.0,118.4,7.8,13.8,413.2,1.4,0.2,0.0,10.8,11.4,1.2,0.2,0.0,0.2
2020-12-06,16,11,7,1,23,2020,0,0.6,0.4,1.2,50.2,0.0,10.6,2.2,18.24,1.0,0.2,0.2,3.6,0.0,0.0,0.0,425.4,527.0,7243.2,2085.2,17.6,5.2,19.8,0.8,13.0,7.8,10.8,625.6,65.0,186.2,302.0,142.8,6.4,12.2,419.6,1.8,0.2,0.0,11.4,10.8,1.2,0.2,0.0,0.2
2020-12-13,19,12,7,0,5,2020,0,0.6,0.4,1.4,52.8,400.0,10.4,1.8,18.6,1.0,0.2,0.2,3.8,0.0,0.0,0.0,435.2,542.2,7209.8,2155.2,17.2,5.2,19.6,0.8,13.0,7.8,10.2,640.0,65.6,178.4,297.8,169.2,8.2,14.4,429.4,1.6,0.2,0.0,11.2,12.0,1.0,0.2,0.0,0.2
2020-12-16,18,13,3,0,20,2020,0,0.2,0.2,1.6,56.6,800.0,12.8,2.8,17.2,1.0,0.0,0.0,3.8,0.0,0.0,0.0,447.8,563.8,7770.4,2365.6,21.6,7.2,23.8,0.4,11.4,5.8,10.4,655.2,63.2,182.8,291.6,186.2,7.8,13.8,442.2,1.4,0.4,0.0,9.8,11.8,1.6,0.0,0.0,0.4
2020-12-19,17,14,6,1,9,2020,0,0.4,0.4,1.2,52.0,800.0,12.0,3.2,18.38,1.0,0.0,0.0,3.4,0.0,0.0,0.0,409.0,521.6,7353.2,2390.4,20.6,7.0,22.8,0.8,11.6,6.6,9.2,615.8,60.0,175.4,275.4,171.2,7.8,13.6,404.2,2.0,0.6,0.2,10.2,11.8,1.6,0.0,0.0,0.2
2020-12-26,17,15,6,0,7,2020,0,0.2,0.6,1.6,56.6,800.0,12.6,3.0,18.240000000000002,0.8,0.2,0.2,3.0,0.0,0.0,0.0,464.4,571.4,8527.2,2633.8,20.6,7.0,24.8,1.2,11.4,6.8,10.2,663.2,52.0,171.8,300.8,195.6,6.8,12.2,459.0,2.6,0.4,0.2,10.4,11.8,1.2,0.2,0.0,0.4
2020-12-29,18,16,2,1,4,2020,0,0.6,1.0,1.4,53.4,800.0,12.8,3.8,18.7,0.6,0.4,0.4,2.6,0.0,0.2,0.0,424.8,534.6,7741.2,2509.8,21.2,6.8,25.0,2.0,12.0,7.0,9.6,628.8,58.4,183.2,271.8,178.4,7.8,13.4,419.8,2.4,0.4,0.2,10.4,11.4,1.0,0.4,0.2,0.4
2021-01-02,20,17,6,1,25,2020,0,1.0,1.2,1.0,49.6,400.0,12.8,4.0,18.24,0.6,0.4,0.4,2.4,0.0,0.2,0.0,402.6,505.0,7616.4,2542.4,21.2,5.8,24.8,2.4,11.0,5.8,11.4,600.4,66.8,210.2,250.2,144.6,6.6,11.8,397.2,2.0,0.4,0.2,8.8,10.6,1.0,0.4,0.2,0.4
2021-01-14,20,18,4,0,8,2020,0,1.4,2.0,0.8,48.8,0.0,13.4,5.0,17.759999999999998,0.6,0.4,0.4,2.6,0.0,0.2,0.0,411.0,512.6,7585.2,2559.4,18.8,4.2,25.0,3.8,11.4,7.0,11.0,611.8,65.0,220.4,256.8,138.0,8.2,13.6,405.8,2.0,0.2,0.2,8.6,10.0,0.8,0.4,0.2,0.2
2021-01-18,20,19,1,0,17,2020,0,1.4,1.8,0.6,55.0,0.0,13.8,5.0,17.32,0.6,0.4,0.4,2.4,0.0,0.2,0.0,478.8,584.8,8494.0,2722.2,17.8,5.2,25.0,3.4,13.2,7.4,11.2,681.0,61.8,220.2,296.4,167.6,10.2,16.2,472.8,1.6,0.0,0.0,8.2,9.6,0.8,0.4,0.2,0.2
2021-01-26,20,20,2,1,20,2020,0,1.8,2.2,0.2,56.8,0.0,15.4,6.0,16.86,0.6,0.2,0.2,2.2,0.0,0.2,0.0,494.6,602.2,8624.2,2778.0,16.6,6.0,26.6,4.2,12.8,7.2,9.8,697.0,59.8,223.0,308.8,168.8,10.2,16.2,489.2,1.0,0.0,0.0,8.2,9.4,1.6,0.2,0.2,0.0
2021-01-30,17,21,6,0,16,2020,0,1.8,2.2,0.2,57.2,0.0,14.4,5.6,16.32,0.4,0.0,0.0,2.6,0.0,0.0,0.0,504.8,607.2,8792.2,2798.6,16.2,5.6,24.6,4.2,12.6,7.4,9.8,702.0,56.8,220.0,314.2,171.8,11.2,17.4,500.6,1.0,0.0,0.0,6.8,9.6,1.8,0.0,0.0,0.0
2021-02-02,18,22,2,1,27,2020,0,1.6,2.0,0.2,55.8,0.0,15.6,5.6,17.580000000000002,0.8,0.0,0.0,2.8,0.0,0.0,0.0,485.8,589.6,8371.6,2681.4,14.6,5.6,26.6,3.8,13.2,7.8,10.0,684.2,56.0,218.4,293.2,177.0,11.4,17.0,482.8,1.2,0.0,0.0,7.8,10.6,1.8,0.0,0.0,0.0
2021-02-06,12,23,6,1,1,2020,0,1.2,1.4,0.6,52.6,0.0,13.2,4.0,18.28,0.8,0.0,0.0,3.6,0.2,0.0,0.0,467.4,558.6,7804.6,2473.6,12.4,5.8,22.4,2.8,13.0,7.0,10.0,649.8,57.2,195.0,297.8,162.6,10.6,15.6,464.4,1.2,0.4,0.0,8.6,11.2,2.0,0.0,0.2,0.0
2021-02-14,16,24,7,0,12,2020,0,1.0,1.4,0.8,52.2,0.0,13.8,3.8,17.720000000000002,1.0,0.0,0.0,4.8,0.2,0.0,0.0,452.2,542.6,7428.8,2491.0,12.8,5.8,24.0,2.8,12.0,6.8,9.2,635.6,55.6,193.8,281.8,166.0,8.0,13.2,449.0,1.4,0.4,0.0,8.8,11.2,1.8,0.0,0.2,0.0
2021-02-21,16,25,7,0,15,2020,0,1.0,1.6,1.2,48.2,0.0,12.2,3.4,18.22,0.8,0.2,0.2,5.6,0.2,0.0,0.0,405.0,500.4,6550.4,2259.2,15.4,5.2,21.2,2.8,11.6,6.2,10.6,596.4,58.6,192.4,261.6,149.0,7.6,13.4,400.8,1.4,0.4,0.0,8.6,12.6,1.4,0.2,0.2,0.0
2021-02-28,12,26,7,1,13,2020,0,0.6,1.0,1.2,48.8,0.0,11.8,2.8,19.080000000000002,0.8,0.2,0.2,5.2,0.2,0.0,0.0,429.8,522.6,6885.4,2322.0,12.8,4.4,20.4,1.6,10.2,5.2,10.8,612.2,66.4,207.2,270.4,140.8,7.2,12.6,424.8,1.4,0.4,0.0,9.6,12.0,1.2,0.2,0.2,0.0
2021-03-06,12,27,6,1,5,2020,0,0.8,1.6,1.4,51.4,0.0,10.6,2.8,18.619999999999997,0.2,0.4,0.4,5.2,0.2,0.0,0.0,447.2,542.6,7165.2,2404.0,16.0,5.0,18.6,2.4,9.4,5.4,9.2,630.2,59.8,200.0,288.6,147.6,7.8,15.2,441.4,1.4,0.4,0.0,8.4,11.6,1.4,0.2,0.2,0.0
